Dates;ABI BB Equity;AD NA Equity;ADS GY Equity;AI FP Equity;AIR FP Equity;AMS SQ Equity;ASML NA Equity;BAS GY Equity;BAYN GY Equity;BBVA SQ Equity;BMW GY Equity;BN FP Equity;BNP FP Equity;CRH ID Equity;CS FP Equity;DAI GY Equity;DG FP Equity;DPW GY Equity;DTE GY Equity;EL FP Equity;ENEL IM Equity;ENGI FP Equity;ENI IM Equity;FP FP Equity;FRE GY Equity;GLE FP Equity;IBE SQ Equity;INGA NA Equity;ISP IM Equity;ITX SQ Equity;KER FP Equity;LIN GY Equity;MC FP Equity;MUV2 GY Equity;NOKIA FH Equity;OR FP Equity;ORA FP Equity;PHIA NA Equity;SAF FP Equity;SAN FP Equity;SAN SQ Equity;SAP GY Equity;SIE GY Equity;SU FP Equity;TEF SQ Equity;URW NA Equity;VIV FP Equity;VOW3 GY Equity;SX5E Index
26/06/2019 12:00;77,61;19,67;273,9;121,9;125,48;68,12;178,72;62,54;56,67;4,9225;64,25;74,98;41,335;28,44;23,065;48,19;90,86;28,23;15,35;109,6;6,15;13,32;14,574;49,445;47,645;21,935;8,868;9,96;1,885;25,54;515,4;179,85;372,4;224,3;4,3965;253,4;13,895;37,91;131,4;76,1;4,0705;117,96;102,86;79,12;7,318;128;24,63;147,48;3456,74
26/06/2019 12:10;77,83;19,654;274,75;121,8;125,7;68,08;178,86;62,53;56,66;4,9255;64,4;75,06;41,365;28,44;23,065;48,265;90,84;28,265;15,34;109,7;6,162;13,325;14,596;49,45;47,69;21,955;8,874;9,962;1,886;25,58;515,5;179,8;372,55;224,4;4,392;253,5;13,89;37,875;131,65;76,06;4,071;117,96;103,18;79,18;7,31;127,8;24,65;147,56;3458,57
26/06/2019 12:20;77,75;19,676;275,4;121,75;125,86;68;178,98;62,4;56,62;4,9095;64,15;75,02;41,215;28,47;23,07;48,2;90,78;28,25;15,332;109,7;6,142;13,3;14,572;49,45;47,685;21,895;8,862;9,938;1,8804;25,53;514,9;179,7;372,25;224,4;4,3925;253,4;13,865;37,865;131,7;76,01;4,0545;117,86;103,18;79,04;7,287;127,3;24,65;147,22;3455,68
26/06/2019 12:30;77,72;19,67;275,1;121,6;125,7;68;178,68;62,42;56,65;4,8985;64,12;75,02;41,2;28,48;23,08;48,165;90,76;28,28;15,326;109,65;6,141;13,305;14,572;49,41;47,595;21,89;8,862;9,938;1,8794;25,56;514,2;179,3;371,9;224,4;4,387;253,3;13,86;37,875;131,55;75,9;4,0505;117,62;103,3;79,08;7,287;127,3;24,64;147,52;3453,63
26/06/2019 12:40;77,71;19,676;274,65;121,5;125,64;68,06;178,56;62,41;56,64;4,893;64,14;75,06;41,16;28,48;23,08;48,165;90,76;28,29;15,316;109,55;6,143;13,305;14,586;49,465;47,49;21,895;8,856;9,943;1,8798;25,58;514,5;178,55;372;224;4,3815;253,2;13,86;37,835;131,5;75,9;4,0445;117,62;103,28;78,96;7,284;127,05;24,63;147,56;3452,24
26/06/2019 12:50;77,68;19,696;275,1;121,4;125,66;68;178,74;62,4;56,41;4,8855;64,09;75,04;41,125;28,45;23,06;48,09;90,78;28,28;15,306;109,6;6,135;13,295;14,562;49,405;47,49;21,845;8,852;9,934;1,8774;25,57;513,8;178,55;371,9;224;4,3855;253,2;13,855;37,825;131,45;75,88;4,04;117,56;103,16;78,92;7,282;126,75;24,61;147,54;3450,53
26/06/2019 13:00;77,69;19,686;275,45;121,35;125,52;68,02;178,66;62,41;56,51;4,8925;64,11;75,12;41,16;28,44;23,055;48,135;90,78;28,28;15,31;109,6;6,132;13,285;14,566;49,4;47,465;21,84;8,844;9,948;1,8798;25,54;514,5;178,5;371,9;224,1;4,386;252,9;13,855;37,8;131,45;75,83;4,046;117,46;103,1;78,88;7,281;126,75;24,59;147,48;3450,23
26/06/2019 13:10;77,61;19,676;275,1;121,2;125,62;68,02;178,5;62,37;56,39;4,887;64,13;75,1;41,09;28,44;23,065;48,13;90,74;28,295;15,278;109,6;6,13;13,285;14,566;49,41;47,44;21,82;8,844;9,94;1,8778;25,55;514,7;178;372;224,1;4,3845;252,8;13,84;37,785;131,5;75,82;4,043;117,56;103,06;78,84;7,272;126,85;24,62;147,44;3448,79
26/06/2019 13:20;77,57;19,666;274,55;121,35;125,74;68,14;178,68;62,49;56,36;4,8825;64,1;75,1;41,1;28,45;23,065;48,06;90,76;28,29;15,28;109,65;6,132;13,29;14,57;49,415;47,47;21,82;8,852;9,948;1,8798;25,49;515,4;178,3;372,05;224,1;4,3875;252,8;13,845;37,775;131,5;75,91;4,041;117,62;103,2;78,84;7,272;126,8;24,63;147,44;3449,69
26/06/2019 13:30;77,69;19,65;273,7;121,25;125,7;68,24;178,68;62,49;56,43;4,879;64,11;75,1;41,07;28,45;23,06;48,015;90,76;28,27;15,276;109,6;6,126;13,29;14,556;49,4;47,465;21,8;8,846;9,941;1,8772;25,49;514,8;178,15;371,75;223,8;4,3935;252,8;13,835;37,78;131,55;75,9;4,032;117,72;103,2;78,94;7,268;126,8;24,65;147,4;3448,76
26/06/2019 13:40;77,74;19,632;272,85;121,3;125,86;68,26;178,96;62,52;56,5;4,881;64,13;75,04;41,13;28,44;23,075;48,12;90,76;28,265;15,28;109,65;6,134;13,3;14,552;49,455;47,495;21,815;8,856;9,952;1,8792;25,49;514,9;178,25;371,8;224;4,394;253;13,83;37,805;131,55;75,98;4,0375;117,74;103,32;78,96;7,272;126,6;24,65;147,5;3450,57
26/06/2019 13:50;77,82;19,618;272,85;121,45;125,92;68,26;179,16;62,6;56,52;4,879;64,14;75,02;41,165;28,46;23,07;48,09;90,74;28,265;15,282;109,55;6,134;13,3;14,548;49,485;47,495;21,815;8,86;9,96;1,8796;25,45;514,7;178,2;372;223,9;4,401;253;13,835;37,795;131,5;76,08;4,0395;117,66;103,56;79,02;7,275;126,65;24,65;147,74;3451,59
26/06/2019 14:00;77,84;19,586;272,55;121,45;125,68;68,28;179,08;62,63;56,58;4,875;64,13;74,96;41,165;28,49;23,085;48,085;90,8;28,275;15,292;109,65;6,132;13,315;14,554;49,475;47,52;21,795;8,864;9,956;1,8792;25,49;515,6;178,35;371,9;223,8;4,4035;253;13,845;37,82;131,6;76,12;4,04;117,72;103,62;78,96;7,282;126,55;24,67;147,78;3452,18
26/06/2019 14:10;77,85;19,614;272,25;121,5;125,72;68,3;179,32;62,54;56,48;4,872;64,07;75,06;41,22;28,47;23,07;48,01;90,74;28,265;15,284;109,75;6,136;13,32;14,562;49,475;47,525;21,82;8,87;9,961;1,8794;25,47;515;178,35;371,75;223,9;4,408;253,1;13,845;37,805;131,55;76,2;4,0395;117,8;103,72;78,92;7,279;126,6;24,67;147,64;3452,38
26/06/2019 14:20;77,81;19,59;271,9;121,5;125,68;68,2;179,54;62,63;56,43;4,867;64,13;75,02;41,255;28,49;23,065;48,12;90,68;28,235;15,284;109,9;6,132;13,315;14,57;49,51;47,51;21,815;8,868;9,964;1,8778;25,46;515;178,2;371,65;223,8;4,4065;252,6;13,85;37,775;131,6;76,27;4,035;117,84;103,7;78,92;7,283;126,2;24,65;147,72;3451,47
26/06/2019 14:30;77,89;19,568;272;121,45;125,64;68,24;179,54;62,48;56,35;4,866;64,19;75,02;41,135;28,48;23,055;48,095;90,62;28,26;15,268;109,95;6,128;13,295;14,572;49,5;47,43;21,765;8,858;9,949;1,876;25,5;514,8;178,15;371,55;223,7;4,4095;252,5;13,85;37,75;131,45;76,26;4,03;117,66;103,64;78,9;7,273;126,35;24,64;147,64;3449,86
26/06/2019 14:40;77,73;19,576;270,45;121,3;125,52;68,18;179,52;62,35;56,25;4,853;64,21;75,06;40,98;28,45;23,035;48,08;90,5;28,215;15,258;109,8;6,12;13,285;14,546;49,42;47,415;21,715;8,852;9,909;1,8704;25,46;513,8;177,95;370,85;223,2;4,401;252,3;13,845;37,71;131,4;76,25;4,0205;117,54;103,58;78,86;7,269;126,2;24,63;147,54;3445,33
26/06/2019 14:50;77,88;19,606;270;121,4;125,48;68,22;179,84;62,41;56,37;4,865;64,33;75,08;41,015;28,52;23,05;48,18;90,58;28,26;15,262;110;6,125;13,285;14,558;49,44;47,465;21,75;8,854;9,916;1,8728;25,48;513,9;178,25;370,9;223,4;4,414;252,6;13,85;37,75;131,45;76,21;4,0235;117,76;103,68;78,92;7,271;126,15;24,64;147,8;3448,27
26/06/2019 15:00;77,76;19,602;270,65;121,3;125,54;68,26;179,84;62,33;56,37;4,866;64,41;75,06;41,02;28,5;23,085;48,21;90,62;28,25;15,262;110,05;6,127;13,29;14,558;49,43;47,555;21,73;8,854;9,918;1,8728;25,52;513,1;178,15;370,4;223,5;4,4155;252,7;13,845;37,745;131,5;76,18;4,024;117,92;103,72;78,94;7,273;126,2;24,6;147,82;3448,95
26/06/2019 15:10;77,87;19,596;270,2;121,3;125,5;68,26;180,1;62,38;56,21;4,871;64,48;75,02;41,025;28,5;23,05;48,25;90,58;28,25;15,268;110,05;6,121;13,29;14,56;49,495;47,53;21,725;8,85;9,915;1,8746;25,59;514;178;370,3;223,5;4,41;252,7;13,855;37,735;131,3;76,13;4,0285;117,94;103,9;79,02;7,281;126,25;24,61;147,88;3448,99
26/06/2019 15:20;78,02;19,588;270,4;121,25;125,58;68,22;179,94;62,44;56,29;4,8845;64,51;75;41,11;28,48;23,065;48,225;90,6;28,265;15,272;110,05;6,116;13,3;14,574;49,5;47,595;21,735;8,854;9,95;1,877;25,56;514;177,85;370,45;223,6;4,415;252,7;13,865;37,77;131,45;76,15;4,037;117,96;104,08;79,04;7,285;126,55;24,62;147,82;3450,72
26/06/2019 15:30;77,73;19,522;271,1;120,95;125,68;68,22;180,3;62,38;56,33;4,8875;64,6;74,82;41,21;28,55;23,065;48,275;90,6;28,265;15,27;109,95;6,104;13,265;14,582;49,47;47,585;21,785;8,838;9,969;1,8798;25,59;514,2;177,8;370,55;223,7;4,42;252,3;13,86;37,81;131,45;76,17;4,04;118,06;104,02;78,98;7,279;126,65;24,63;147,92;3450,83
26/06/2019 15:40;77,56;19,518;270,55;120,65;125,5;68,18;179,74;62,21;56,15;4,8705;64,41;74,76;41,04;28,53;23;48,125;90,52;28,23;15,242;109,7;6,114;13,26;14,578;49,455;47,37;21,73;8,842;9,941;1,8744;25,56;513,4;177,55;370;223,4;4,4135;251,8;13,83;37,7;131,25;75,96;4,0255;118,32;103,74;78,8;7,267;126,5;24,64;147,36;3445,04
26/06/2019 15:50;77,6;19,516;271,05;120,75;125,58;68,24;179,84;62,28;56,23;4,8765;64,53;74,82;41,105;28,52;23,03;48,2;90,74;28,28;15,266;109,75;6,111;13,27;14,56;49,5;47,33;21,78;8,842;9,962;1,8764;25,56;514;177,6;369,5;223,4;4,419;251,6;13,84;37,685;131,4;75,75;4,0335;118,3;103,94;78,9;7,278;126,3;24,65;147,54;3446,85
26/06/2019 16:00;77,51;19,518;270,65;120,75;125,44;68,14;179,64;62,23;56,11;4,8795;64,41;74,64;41,14;28,5;23,035;48,155;90,68;28,25;15,262;109,6;6,105;13,27;14,53;49,44;47,33;21,765;8,838;9,964;1,8754;25,55;513,2;177,35;368,8;223,5;4,414;251,5;13,845;37,67;131,35;75,66;4,0305;118,32;103,88;78,82;7,274;126,3;24,66;147,44;3444,44
26/06/2019 16:10;77,49;19,508;270,35;120,65;125,42;68,18;179,2;62,13;56;4,878;64,51;74,7;41,13;28,5;23,045;48,155;90,7;28,265;15,268;109,55;6,105;13,27;14,522;49,455;47,345;21,76;8,838;9,963;1,8758;25,5;513,2;177,45;368,55;223,4;4,408;251,3;13,855;37,655;131,2;75,61;4,0295;118,12;103,84;78,74;7,28;126,1;24,67;147,42;3443,16
26/06/2019 16:20;77,5;19,46;270,5;120,55;125,38;68,34;179,24;62,24;56,08;4,883;64,7;74,76;41,175;28,49;23,065;48,315;90,7;28,295;15,274;109,5;6,096;13,275;14,546;49,535;47,38;21,775;8,836;9,969;1,8784;25,54;513,6;177,35;368,9;223,7;4,411;251,2;13,86;37,705;131,2;75,77;4,0295;118,16;103,72;78,8;7,292;126,05;24,7;147,78;3444,96
26/06/2019 16:30;77,47;19,46;270,1;120,55;125,32;68,16;179,04;62,09;56,07;4,885;64,62;74,78;41,205;28,48;23,075;48,25;90,56;28,27;15,252;109,35;6,094;13,27;14,584;49,65;47,32;21,805;8,822;9,977;1,8808;25,51;513;176,9;368,1;223,6;4,4095;250,7;13,85;37,63;131;75,78;4,0315;118,2;103,56;78,76;7,276;126,1;24,65;147,72;3443,28
26/06/2019 16:40;77,51;19,488;271;120,6;125,36;68,18;178,92;62,09;56,03;4,8845;64,55;74,84;41,205;28,5;23,08;48,2;90,64;28,28;15,262;109,45;6,099;13,275;14,584;49,61;47,31;21,8;8,836;9,983;1,8812;25,54;513;177,2;368,55;223,6;4,412;250,7;13,87;37,68;131;75,74;4,035;118,32;103,62;78,76;7,287;126,05;24,66;147,6;3444,72
26/06/2019 16:50;77,47;19,474;270,8;120,65;125,52;68,22;179,06;62,1;56,1;4,8855;64,5;74,82;41,165;28,51;23,095;48,18;90,6;28,275;15,262;109,35;6,097;13,265;14,59;49,69;47,275;21,795;8,838;9,971;1,8794;25,54;512,5;177,35;368,7;223,6;4,4075;250,6;13,88;37,675;130,95;75,75;4,0345;118,32;103,64;78,86;7,288;126,2;24,62;147,56;3444,99
26/06/2019 17:00;77,39;19,48;271;120,6;125,56;68,22;179,22;62,17;56,07;4,888;64,47;74,78;41,15;28,54;23,115;48,21;90,58;28,29;15,262;109,3;6,097;13,26;14,584;49,735;47,25;21,82;8,846;9,969;1,8798;25,54;511,9;177,2;367,9;223,5;4,4085;250,2;13,865;37,69;130,9;75,75;4,0355;118,3;103,72;78,8;7,288;126,2;24,6;147,48;3444,74
26/06/2019 17:10;77,27;19,494;270,3;120,6;125,32;68,18;179,04;62,11;56,05;4,8845;64,42;74,68;41,11;28,51;23,115;48,14;90,52;28,255;15,262;109,15;6,091;13,245;14,554;49,645;47,205;21,78;8,832;9,965;1,8782;25,52;510,3;177;367;223,5;4,404;250,1;13,87;37,685;130,8;75,78;4,0335;118,24;103,64;78,68;7,282;126,3;24,56;147,36;3441,36
26/06/2019 17:20;77,24;19,502;270,85;120,45;125,42;68,18;178,9;62,09;56,04;4,8925;64,56;74,64;41,155;28,52;23,105;48,145;90,48;28,265;15,27;109,15;6,094;13,235;14,544;49,66;47,225;21,805;8,828;9,988;1,8802;25,52;511;176,9;367,1;223,5;4,395;249,9;13,875;37,71;130,85;75,74;4,042;118,4;103,5;78,7;7,282;125,85;24,53;147,3;3441,68
26/06/2019 17:30;77,34;19,504;270,9;120,7;125,54;68,26;179;62,12;55,99;4,8945;64,57;74,7;41,165;28,53;23,155;48,115;90,38;28,24;15,27;109,15;6,075;13,25;14,508;49,52;47,16;21,765;8,82;9,998;1,8778;25,5;510,2;177,3;367,6;223,4;;250;13,875;37,73;130,8;75,92;4,0505;118,5;103,74;78,64;7,297;126,3;24,46;147,5;3442,95
27/06/2019 09:00;76,66;19,504;271,35;120,7;125,08;68,32;180,4;62,91;59,62;4,956;64,9;74,04;41,65;28,66;23,155;48,555;89,86;28,365;15,184;109,5;6,063;13,195;14,504;49,47;47,46;22,18;8,784;10,126;1,8984;25,71;516,3;176,6;369,9;223,1;4,3965;248,7;13,83;37,795;130;75,64;4,079;118,36;103,86;78,64;7,292;126,95;24,31;149,06;3450,34
27/06/2019 09:10;76,46;19,49;269,75;120,75;124,92;68,4;180,56;63,08;59,48;4,9545;64,9;73,94;41,795;28,79;23,14;48,69;89,66;28,42;15,184;109,5;6,057;13,17;14,488;49,475;47,555;22,27;8,766;10,158;1,8994;25,91;516,8;176,05;369,1;222,6;4,381;247,9;13,82;37,815;129,5;75,31;4,0815;118,18;103,94;78,58;7,291;126,5;24,29;149,48;3448,06
27/06/2019 09:20;76,37;19,486;269,4;120,7;124,78;68,46;180,54;63,2;59,44;4,9545;64,96;73,96;41,84;28,78;23,13;48,695;89,62;28,455;15,208;109,8;6,063;13,18;14,508;49,49;47,56;22,26;8,792;10,148;1,9002;25,99;516,3;176,2;369;222,6;4,38;248,5;13,84;37,9;129,3;75,22;4,082;118,1;103,8;78,54;7,3;126,1;24,28;149,44;3448,59
27/06/2019 09:30;76,48;19,404;270,7;121,2;125,5;68,64;180,9;63,3;59,53;4,9395;64,99;73,9;41,735;28,88;23,135;48,565;89,66;28,435;15,234;110,45;6,072;13,205;14,52;49,515;47,605;22,195;8,81;10,114;1,8964;26,06;518,5;176,35;369,65;222,7;4,3565;248,7;13,845;38,06;130;75,38;4,065;118,26;103,94;78,64;7,289;125,9;24,27;149,08;3451,99
27/06/2019 09:40;76,57;19,426;270,3;121;125,6;68,54;181,08;63,36;59,6;4,943;65,24;74,02;41,85;28,85;23,15;48,745;89,62;28,465;15,22;110,55;6,069;13,185;14,546;49,58;47,82;22,205;8,788;10,144;1,8992;26,15;519,4;176;369,5;222,9;4,3555;248,1;13,845;38,025;130,05;75,45;4,0685;118,36;104,06;78,74;7,279;125,9;24,12;149,48;3453,58
27/06/2019 09:50;76,48;19,432;270,2;120,85;125,18;68,52;180,98;63,48;59,8;4,937;65,36;74,02;41,94;28,84;23,15;48,915;89,46;28,465;15,202;110,5;6,054;13,18;14,526;49,52;47,845;22,235;8,778;10,15;1,899;26,31;518,2;176;369,15;222,9;4,36;247,7;13,835;37,98;129,8;75,38;4,07;118,14;104,02;78,64;7,269;126,05;24,04;149,58;3451,89
27/06/2019 10:00;76,42;19,418;270,45;120,75;125,08;68,58;181,12;63,37;60,03;4,938;65,36;74,04;41,885;28,8;23,125;48,905;89,42;28,45;15,202;110,45;6,049;13,175;14,522;49,505;47,885;22,275;8,774;10,146;1,9;26,31;518,3;175,65;369,55;222,8;4,37;247,8;13,83;37,98;129,85;75,37;4,0735;118,12;103,88;78,6;7,27;126,2;23,73;149,5;3450,86
27/06/2019 10:10;76,25;19,418;270,5;120,7;124,94;68,7;180,96;63,41;60,29;4,943;65,51;74,22;41,995;28,77;23,135;48,9;89,32;28,43;15,222;110,55;6,044;13,185;14,526;49,52;47,85;22,285;8,772;10,146;1,9;26,29;518,5;175,45;369,4;222,7;4,375;247,7;13,835;37,97;130;75,37;4,076;118,08;103,84;78,54;7,275;126,15;23,6;149,78;3451,18
27/06/2019 10:20;76,15;19,412;270,55;120,7;125,06;68,84;181,1;63,27;60,14;4,94;65,34;74,3;41,9;28,74;23,135;48,805;89,28;28,46;15,236;110,5;6,044;13,17;14,528;49,505;48,05;22,245;8,768;10,144;1,8986;26,27;518,3;175,7;369,85;222,6;4,375;248,4;13,845;38,015;130,2;75,55;4,0705;118,22;103,78;78,54;7,277;126,65;23,58;149,74;3451,87
27/06/2019 10:30;76,17;19,41;270,15;120,6;124,88;68,82;180,72;62,97;60,46;4,9265;65,52;74,28;41,865;28,71;23,115;48,755;89,18;28,39;15,218;110,45;6,055;13,17;14,53;49,495;48,08;22,19;8,788;10,134;1,8958;26,25;517,6;175,25;369,5;221,9;4,38;248,8;13,81;38;130;75,51;4,068;118,1;103,58;78,52;7,27;126,35;23,58;149,48;3449,02
27/06/2019 10:40;76,22;19,406;269,7;120,7;124,94;68,76;180,94;63,09;60,39;4,9265;65,49;74,3;41,845;28,7;23,135;48,785;89,26;28,385;15,218;110,5;6,055;13,18;14,54;49,47;48,065;22,21;8,782;10,132;1,8978;26,25;517,4;175,2;369,45;222;4,386;248,2;13,805;38,03;129,9;75,5;4,0655;117,88;103,58;78,54;7,277;126,55;23,47;149,62;3448,77
27/06/2019 10:50;76,28;19,41;270,15;120,8;125;68,96;181,2;63,12;60,32;4,926;65,53;74,4;41,865;28,76;23,15;48,735;89,26;28,405;15,21;110,6;6,061;13,18;14,546;49,485;48,17;22,215;8,782;10,128;1,899;26,35;518,4;175,3;369,75;222,2;4,3975;248,7;13,805;38,025;129,8;75,57;4,0665;117,84;103,6;78,52;7,28;126,75;23,5;149,42;3450,69
27/06/2019 11:00;76,46;19,418;269,5;120,6;124,9;68,9;181,1;63,01;60,27;4,9085;65,27;74,42;41,765;28,73;23,13;48,525;89,34;28,385;15,214;110,4;6,075;13,195;14,538;49,45;48,045;22,2;8,778;10,114;1,898;26,39;518,1;175,2;369,5;222,5;4,3945;248,8;13,82;37,965;129,8;75,61;4,0535;117,78;103,54;78,5;7,283;126,7;23,52;149,06;3448,66
27/06/2019 11:10;76,48;19,42;269,6;120,5;125,02;68,8;181,22;63;60,37;4,9105;65,3;74,38;41,82;28,71;23,12;48,505;89,3;28,425;15,218;110,45;6,075;13,2;14,54;49,46;48,275;22,23;8,774;10,134;1,8996;26,43;518;175;369,35;222,6;4,4045;248,7;13,83;38,03;129,7;75,65;4,055;117,88;103,72;78,5;7,275;127;23,69;148,98;3449,86
27/06/2019 11:20;76,56;19,428;269,7;120,8;124,94;68,82;181,24;63,16;60,53;4,918;65,36;74,36;41,875;28,77;23,105;48,455;89,34;28,435;15,23;110,5;6,079;13,2;14,54;49,49;48,395;22,28;8,778;10,148;1,8978;26,48;517,7;175,45;369,4;222,7;4,4085;248,5;13,845;38,065;129,45;75,71;4,0605;117,94;103,76;78,54;7,288;126,9;23,55;149,02;3451,86
27/06/2019 11:30;76,44;19,444;269,75;121,05;124,86;68,9;181,02;63,17;60,5;4,9055;65,34;74,3;41,805;28,81;23,065;48,49;89,24;28,47;15,218;110,55;6,078;13,185;14,536;49,5;48,415;22,24;8,774;10,13;1,8966;26,3;517,7;175,2;369,7;222,7;4,416;248,7;13,83;38,07;129,5;75,71;4,052;117,88;103,72;78,5;7,283;126,85;23,61;148,8;3450,48
27/06/2019 11:40;76,31;19,444;269;120,95;124,66;68,82;180,9;63,04;60,62;4,902;65,23;74,22;41,805;28,78;23,035;48,375;89,22;28,415;15,172;110,45;6,057;13,165;14,512;49,41;48,19;22,23;8,764;10,146;1,8946;26,32;517;174,8;369,3;221,9;4,4175;248;13,8;37,97;129,55;75,39;4,052;117,64;103,44;78,5;7,269;126,9;23,56;148,6;3445,03
27/06/2019 11:50;76,34;19,408;268,45;120,9;124,44;68,72;179,76;62,81;60,53;4,8955;65,04;74,24;41,72;28,66;22,995;48,245;89,12;28,335;15,15;110,45;6,057;13,16;14,49;49,295;48,04;22,175;8,776;10,114;1,8908;26,27;515,2;174,5;368,9;221,6;4,406;247,6;13,795;37,885;129,35;75,29;4,0435;117,5;103,18;78,26;7,257;126,3;23,59;148,34;3439,07
27/06/2019 12:00;76,18;19,372;267,8;120,75;123,98;68,58;179,06;62,68;60,2;4,881;64,88;74,08;41,615;28,58;22,905;48,1;88,94;28,285;15,128;110,45;6,034;13,135;14,442;49,135;48,085;22,095;8,78;10,108;1,8818;26,23;512,9;174,15;367,75;220,9;4,382;246,6;13,75;37,76;129,05;75,23;4,033;117,32;102,86;78,04;7,237;126;23,66;147,86;3429,85
27/06/2019 12:10;76,32;19,414;266,5;120,85;124,08;68,36;179,16;62,65;60,42;4,877;65,02;74,08;41,62;28,67;22,89;48,12;89;28,29;15,156;110,55;6,055;13,16;14,454;49,18;48,095;22,125;8,78;10,12;1,8834;26,18;512,2;174,2;367,1;220,6;4,383;246,4;13,775;37,82;129,25;75,29;4,034;117,24;102,96;78,02;7,241;126,15;23,67;148,2;3431,02
27/06/2019 12:20;76,31;19,436;266,55;121,2;124,3;68,46;179,82;62,86;60,37;4,8795;65,11;74,14;41,64;28,71;22,905;48,28;89,1;28,335;15,158;110,85;6,058;13,165;14,472;49,28;48,175;22,14;8,778;10,136;1,8856;26,24;513,8;174,35;368,25;220,8;4,3985;247;13,795;37,855;128,8;75,42;4,0325;117,42;103,12;78,18;7,245;126,05;23,75;148,52;3435,58
27/06/2019 12:30;76,33;19,434;266,05;121,2;124,4;68,32;179,8;62,9;60,24;4,88;65,07;74,14;41,66;28,68;22,89;48,24;89,16;28,34;15,15;110,8;6,058;13,165;14,466;49,24;48,125;22,145;8,782;10,142;1,886;26,27;513,8;174,7;367,8;220,8;4,388;246,7;13,78;37,85;128,65;75,44;4,034;117,36;103,12;78,36;7,236;126,15;23,74;148,38;3434,85
27/06/2019 12:40;76,34;19,426;266,35;121,35;124,66;68,26;179,72;62,81;60,21;4,8725;65,06;74,14;41,57;28,67;22,89;48,23;89,24;28,355;15,142;110,9;6,066;13,165;14,468;49,27;48,075;22,105;8,784;10,132;1,8858;26,28;515,3;174,85;368,1;220,8;4,3805;247,2;13,775;37,855;128,95;75,49;4,031;117,48;103,24;78,44;7,233;126,1;23,74;148,3;3436
27/06/2019 12:50;76,37;19,446;266,4;121,55;124,6;68,44;180,1;62,87;60,08;4,8765;65,06;74,22;41,57;28,63;22,915;48,265;89,34;28,36;15,146;111;6,073;13,17;14,488;49,295;48,135;22,11;8,79;10,134;1,8884;26,28;517;174,85;368,45;221,2;4,3925;247,8;13,78;37,94;128,95;75,53;4,03;117,68;103,28;78,48;7,243;126,25;23,73;148,36;3438,68
27/06/2019 13:00;76,37;19,468;266,7;121,35;124,64;68,38;180,1;62,89;60,09;4,8765;65,09;74,36;41,545;28,6;22,925;48,245;89,32;28,365;15,148;111,15;6,068;13,17;14,484;49,3;48,19;22,1;8,784;10,132;1,8868;26,29;516,4;174,6;368,45;221,5;4,3875;247,9;13,79;37,955;128,95;75,53;4,031;117,66;103,32;78,5;7,24;126,7;23,75;148,28;3439,31
27/06/2019 13:10;76,36;19,468;266,45;121,2;124,7;68,36;180,16;63;60,05;4,8835;65,11;74,36;41,56;28,59;22,89;48,295;89,32;28,41;15,152;111,05;6,063;13,165;14,484;49,265;48,2;22,135;8,78;10,136;1,8872;26,29;515,9;174,55;368,15;221,3;4,3855;247,7;13,8;37,94;129,25;75,52;4,0365;117,68;103,32;78,6;7,24;126,55;23,71;148,42;3439,09
27/06/2019 13:20;76,3;19,44;266,45;121,15;124,52;68,26;180;62,98;60,03;4,8775;65,08;74,36;41,545;28,6;22,885;48,28;89,18;28,385;15,156;111,25;6,067;13,15;14,48;49,21;48,165;22,115;8,782;10,136;1,887;26,28;515,6;174,4;367,7;221,2;4,3805;247,4;13,795;37,915;128,85;75,49;4,034;117,58;103,34;78,5;7,242;126,55;23,71;148,28;3436,9
27/06/2019 13:30;76,33;19,412;266,55;121,15;124,72;68,3;179,94;62,99;60,01;4,881;65,08;74,3;41,54;28,63;22,88;48,31;89,16;28,39;15,142;111,5;6,067;13,13;14,488;49,21;48,22;22,085;8,774;10,128;1,8866;26,31;516;174,3;367,7;221,2;4,3795;247,8;13,79;37,905;128,85;75,43;4,036;117,56;103,28;78,52;7,237;126,55;23,72;148,28;3437,06
27/06/2019 13:40;76,3;19,422;267;121,25;124,9;68,26;180,08;62,97;60,25;4,886;65,03;74,32;41,53;28,62;22,895;48,315;89,14;28,39;15,14;111,6;6,067;13,125;14,49;49,24;48,24;22,1;8,776;10,128;1,8892;26,32;516;174,5;367,85;221,2;4,3845;247,9;13,785;37,95;129;75,6;4,0395;117,54;103,38;78,56;7,243;126,85;23,75;148,3;3439,09
27/06/2019 13:50;76,44;19,43;266,85;121,35;124,9;68,2;180,06;63,06;60,26;4,8795;65,04;74,32;41,515;28,6;22,895;48,34;89,16;28,41;15,138;111,55;6,067;13,125;14,492;49,24;48,215;22,09;8,776;10,128;1,888;26,26;516;174,7;367,8;221;4,3815;247,9;13,8;37,905;129;75,61;4,034;117,54;103,38;78,5;7,242;127;23,72;148,18;3438,8
27/06/2019 14:00;76,41;19,456;266,85;121,2;124,76;68,36;180,3;62,94;60,52;4,8755;65,02;74,3;41,515;28,63;22,9;48,335;89,16;28,415;15,152;111,85;6,08;13,135;14,5;49,24;48,275;22,08;8,782;10,132;1,8888;26,27;516,1;174,6;367,95;221;4,381;247,8;13,805;37,93;129;75,64;4,0345;117,8;103,3;78,48;7,248;127,05;23,73;148,04;3439,87
